State1,County1,State2,County2,State3,County3,Returns,Exemptions
36,47,48,157,Tx,Fort Bend,18,42
36,47,42,069,Pa,Lackawanna,17,36
36,47,37,049,NC,Craven,17,36
36,47,37,147,NC,Pitt,17,28
36,47,45,031,SC,Darlington,17,33
36,47,42,025,Pa,Carbon,17,51
36,47,57,007,FR,Foreign / Virgin Islands,17,32
36,47,49,035,Ut,Salt Lake,16,29
36,47,09,005,Ct,Litchfield,16,28
36,47,24,003,Md,Anne Arundel,16,27
36,47,01,097,Al,Mobile,15,30
36,47,45,013,SC,Beaufort,15,27
36,47,25,023,Ma,Plymouth,15,27
36,47,36,083,NY,Rensselaer,15,28
36,47,13,179,Ga,Liberty,15,30
36,47,45,003,SC,Aiken,15,34
36,47,45,045,SC,Greenville,15,29
36,47,37,135,NC,Orange,14,19
36,47,06,053,Ca,Monterey,14,35
36,47,08,013,Co,Boulder,14,22
36,47,01,073,Al,Jefferson,14,32
36,47,48,141,Tx,El Paso,14,30
36,47,37,013,NC,Beaufort,14,30
36,47,29,189,Mo,St. Louis,14,25
36,47,29,510,Mo,St. Louis city,14,20
36,47,48,027,Tx,Bell,14,31
36,47,37,129,NC,New Hanover,14,36
36,47,33,015,NH,Rockingham,13,25
36,47,39,153,Oh,Summit,13,15
36,47,25,003,Ma,Berkshire,13,14
36,47,06,097,Ca,Sonoma,13,20
36,47,09,007,Ct,Middlesex,13,26
36,47,45,085,SC,Sumter,13,32
36,47,27,123,Mn,Ramsey,13,25
36,47,34,009,NJ,Cape May,13,21
36,47,45,041,SC,Florence,13,26
36,47,48,085,Tx,Collin,13,30
36,47,37,061,NC,Duplin,13,28
36,47,29,095,Mo,Jackson,13,22
36,47,42,133,Pa,York,13,28
36,47,53,061,Wa,Snohomish,12,22
36,47,45,051,SC,Horry,12,25
36,47,51,730,Va,Petersburg city,12,31
36,47,22,115,La,Vernon,12,19
36,47,36,057,NY,Montgomery,12,23
36,47,12,069,Fl,Lake,12,25
36,47,17,043,Il,Du Page,12,20
36,47,45,027,SC,Clarendon,12,17
36,47,12,017,Fl,Citrus,12,29
36,47,35,049,NM,Santa Fe,11,13
36,47,36,095,NY,Schoharie,11,30
36,47,10,001,De,Kent,11,20
36,47,34,011,NJ,Cumberland,11,27
36,47,45,069,SC,Marlboro,11,25
36,47,01,089,Al,Madison,11,21
36,47,25,005,Ma,Bristol,11,16
36,47,12,081,Fl,Manatee,11,16
36,47,06,111,Ca,Ventura,11,18
36,47,33,009,NH,Grafton,11,12
36,47,21,111,Ky,Jefferson,11,18
36,47,34,015,NJ,Gloucester,11,22
36,47,25,001,Ma,Barnstable,10,13
36,47,12,033,Fl,Escambia,10,16
36,47,12,109,Fl,St. Johns,10,19
36,47,24,025,Md,Harford,10,19
36,47,51,740,Va,Portsmouth city,10,18
36,47,45,009,SC,Bamberg,10,23
36,47,36,045,NY,Jefferson,10,20
36,47,39,113,Oh,Montgomery,10,24
36,47,37,047,NC,Columbus,10,18
36,47,06,041,Ca,Marin,10,15
36,47,31,055,Ne,Douglas,10,19
36,47,40,031,Ok,Comanche,10,19
36,47,20,173,Ks,Sedgwick,10,17
36,47,20,061,Ks,Geary,10,18
36,47,08,059,Co,Jefferson,10,15
36,47,06,029,Ca,Kern,10,15
36,47,42,027,Pa,Centre,10,13
36,47,,,XX,Same State,103,178
36,47,,,XX,Region 1: Northeast,197,323
36,47,,,XX,Region 2: Midwest,261,470
36,47,,,XX,Region 3: South,874,1757
36,47,,,XX,Region 4: West,207,349
36,47,36,047 ,XX,County Non-Migrants,669420,1430303
36,49,,,NY,Lewis Total Migration Fl,546,1133
36,49,36,045,NY,Jefferson,117,269
36,49,36,065,NY,Oneida,73,142
36,49,36,089,NY,St. Lawrence,40,80
36,49,36,067,NY,Onondaga,19,24
36,49,36,055,NY,Monroe,17,24
36,49,57,005,FR,APO / FPO Zip Code,15,36
36,49,36,075,NY,Oswego,11,18
36,49,,,XX,Same State,76,131
36,49,,,XX,Region 1: Northeast,43,81
36,49,,,XX,Region 2: Midwest,30,79
36,49,,,XX,Region 3: South,74,182
36,49,,,XX,Region 4: West,31,67
36,49,36,049 ,XX,County Non-Migrants,8959,22522
36,51,,,NY,Livingston Total Migrati,1448,2590
36,51,36,055,NY,Monroe,511,862
36,51,36,069,NY,Ontario,112,214
36,51,36,101,NY,Steuben,82,177
36,51,36,037,NY,Genesee,81,166
36,51,36,121,NY,Wyoming,75,150
36,51,36,029,NY,Erie,35,50
36,51,36,003,NY,Allegany,25,58
36,51,36,117,NY,Wayne,16,36
36,51,36,067,NY,Onondaga,10,18
36,51,36,009,NY,Cattaraugus,10,18
36,51,,,XX,Same State,119,201
36,51,,,XX,Region 1: Northeast,73,136
36,51,,,XX,Region 2: Midwest,47,94
36,51,,,XX,Region 3: South,176,287
36,51,,,XX,Region 4: West,63,105
36,51,,,XX,Foreign,13,18
36,51,36,051 ,XX,County Non-Migrants,20341,47028
36,53,,,NY,Madison Total Migration,1674,3251
36,53,36,067,NY,Onondaga,515,935
36,53,36,065,NY,Oneida,322,679
36,53,36,017,NY,Chenango,68,146
36,53,36,075,NY,Oswego,53,121
36,53,36,043,NY,Herkimer,22,48
36,53,36,055,NY,Monroe,22,35
36,53,36,023,NY,Cortland,22,47
36,53,36,029,NY,Erie,20,36
36,53,57,005,FR,APO / FPO Zip Code,16,24
36,53,36,077,NY,Otsego,15,30
36,53,36,011,NY,Cayuga,13,23
36,53,36,089,NY,St. Lawrence,12,26
36,53,36,001,NY,Albany,11,11
36,53,36,109,NY,Tompkins,10,15
36,53,,,XX,Same State,139,264
36,53,,,XX,Region 1: Northeast,89,177
36,53,,,XX,Region 2: Midwest,48,81
36,53,,,XX,Region 3: South,211,440
36,53,,,XX,Region 4: West,66,113
36,53,36,053 ,XX,County Non-Migrants,23094,53742
36,55,,,NY,Monroe Total Migration F,11093,19679
36,55,36,117,NY,Wayne,826,1698
36,55,36,069,NY,Ontario,789,1432
36,55,36,051,NY,Livingston,536,990
36,55,36,029,NY,Erie,456,719
36,55,36,073,NY,Orleans,413,853
36,55,36,037,NY,Genesee,291,514
36,55,36,067,NY,Onondaga,205,324
36,55,36,101,NY,Steuben,132,245
36,55,06,037,Ca,Los Angeles,125,165
36,55,57,001,FR,Foreign / Overseas,107,224
36,55,57,005,FR,APO / FPO Zip Code,103,152
36,55,36,061,NY,New York,99,113
36,55,12,103,Fl,Pinellas,95,159
36,55,06,073,Ca,San Diego,94,134
36,55,04,013,Az,Maricopa,89,147
36,55,17,031,Il,Cook,87,121
36,55,51,059,Va,Fairfax,86,151
36,55,25,017,Ma,Middlesex,84,128
36,55,12,011,Fl,Broward,84,152
36,55,12,095,Fl,Orange,71,116
36,55,36,109,NY,Tompkins,71,105
36,55,12,099,Fl,Palm Beach,71,115
36,55,36,001,NY,Albany,64,90
36,55,42,003,Pa,Allegheny,62,93
36,55,12,057,Fl,Hillsborough,60,107
36,55,36,065,NY,Oneida,60,107
36,55,36,063,NY,Niagara,60,101
36,55,12,025,Fl,Dade,58,100
36,55,36,003,NY,Allegany,57,97
36,55,11,001,DC,"Wash.,D.C.",56,63
36,55,06,059,Ca,Orange,55,92
36,55,53,033,Wa,King,55,85
36,55,48,201,Tx,Harris,55,92
36,55,36,121,NY,Wyoming,54,100
36,55,42,101,Pa,Philadelphia,53,76
36,55,12,071,Fl,Lee,52,101
36,55,36,103,NY,Suffolk,52,90
36,55,36,013,NY,Chautauqua,51,85
36,55,39,035,Oh,Cuyahoga,51,81
36,55,13,121,Ga,Fulton,49,83
36,55,06,075,Ca,San Francisco,49,58
36,55,09,001,Ct,Fairfield,49,82
36,55,36,119,NY,Westchester,49,77
36,55,12,127,Fl,Volusia,46,89
36,55,36,045,NY,Jefferson,46,87
36,55,06,085,Ca,Santa Clara,46,77
36,55,36,089,NY,St. Lawrence,43,68
36,55,36,075,NY,Oswego,43,68
36,55,32,003,Nv,Clark,43,69
36,55,24,031,Md,Montgomery,42,66
36,55,36,007,NY,Broome,42,68
36,55,39,049,Oh,Franklin,41,80
36,55,36,047,NY,Kings,41,61
36,55,48,113,Tx,Dallas,40,72
36,55,42,091,Pa,Montgomery,39,82
36,55,25,025,Ma,Suffolk,38,42
36,55,08,013,Co,Boulder,38,70
36,55,13,089,Ga,De Kalb,37,59
36,55,36,123,NY,Yates,36,65
36,55,27,053,Mn,Hennepin,35,69
36,55,12,115,Fl,Sarasota,35,53
36,55,06,001,Ca,Alameda,35,65
36,55,09,003,Ct,Hartford,34,58
36,55,36,009,NY,Cattaraugus,33,56
36,55,36,015,NY,Chemung,33,55
36,55,37,183,NC,Wake,32,70
36,55,12,021,Fl,Collier,32,44
36,55,37,119,NC,Mecklenburg,32,62
36,55,26,125,Mi,Oakland,32,66
36,55,57,003,FR,Foreign / Puerto Rico,31,76
36,55,36,081,NY,Queens,31,37
36,55,12,009,Fl,Brevard,31,48
36,55,36,091,NY,Saratoga,30,42
36,55,36,011,NY,Cayuga,29,51
36,55,17,043,Il,Du Page,29,58
36,55,25,021,Ma,Norfolk,28,46
36,55,12,117,Fl,Seminole,28,56
36,55,36,071,NY,Orange,28,57
36,55,13,067,Ga,Cobb,28,56
36,55,24,510,Md,Baltimore city,28,46
36,55,09,009,Ct,New Haven,27,49
36,55,36,099,NY,Seneca,27,55
36,55,51,013,Va,Arlington,26,26
36,55,36,059,NY,Nassau,26,44
36,55,48,453,Tx,Travis,26,44
36,55,34,027,NJ,Morris,26,41
36,55,12,105,Fl,Polk,25,40
36,55,51,510,Va,Alexandria city,25,27
36,55,24,003,Md,Anne Arundel,25,41
36,55,36,027,NY,Dutchess,25,41
36,55,08,041,Co,El Paso,25,44
36,55,04,019,Az,Pima,24,43
36,55,12,081,Fl,Manatee,24,43
36,55,12,031,Fl,Duval,24,35
36,55,24,033,Md,Prince George's,24,43
36,55,37,133,NC,Onslow,24,42
36,55,24,005,Md,Baltimore,24,40
36,55,34,023,NJ,Middlesex,24,35
36,55,12,101,Fl,Pasco,23,40
36,55,25,009,Ma,Essex,23,40
36,55,15,003,Hi,Honolulu,23,40
36,55,36,083,NY,Rensselaer,23,37
36,55,10,003,De,New Castle,22,41
36,55,51,810,Va,Virginia Beach city,22,37
36,55,12,015,Fl,Charlotte,22,43
36,55,08,031,Co,Denver,22,30
36,55,39,113,Oh,Montgomery,22,38
36,55,44,007,RI,Providence,21,34
36,55,37,067,NC,Forsyth,21,46
36,55,26,161,Mi,Washtenaw,21,34
36,55,48,439,Tx,Tarrant,20,48
36,55,39,061,Oh,Hamilton,20,31
36,55,42,049,Pa,Erie,20,31
36,55,34,025,NJ,Monmouth,20,34
36,55,26,163,Mi,Wayne,20,43
36,55,06,013,Ca,Contra Costa,20,32
36,55,33,011,NH,Hillsborough,19,39
36,55,36,053,NY,Madison,18,36
36,55,37,051,NC,Cumberland,18,27
36,55,48,027,Tx,Bell,18,36
36,55,37,063,NC,Durham,18,27
36,55,48,085,Tx,Collin,18,44
36,55,47,157,Tn,Shelby,18,32
36,55,29,189,Mo,St. Louis,17,37
36,55,12,097,Fl,Osceola,17,34
36,55,34,007,NJ,Camden,17,33
36,55,12,069,Fl,Lake,17,41
36,55,36,033,NY,Franklin,16,24
36,55,24,027,Md,Howard,16,21
36,55,36,023,NY,Cortland,16,30
36,55,50,007,Vt,Chittenden,16,27
36,55,36,093,NY,Schenectady,16,31
36,55,26,049,Mi,Genesee,16,34
36,55,34,017,NJ,Hudson,16,18
36,55,34,003,NJ,Bergen,16,28
36,55,06,071,Ca,San Bernardino,16,29
36,55,39,095,Oh,Lucas,16,27
36,55,42,029,Pa,Chester,16,43
36,55,25,027,Ma,Worcester,16,23
36,55,34,035,NJ,Somerset,15,27
36,55,13,135,Ga,Gwinnett,15,34
36,55,48,029,Tx,Bexar,15,28
36,55,06,081,Ca,San Mateo,15,21
36,55,45,051,SC,Horry,15,30
36,55,34,013,NJ,Essex,15,29
36,55,39,153,Oh,Summit,14,24
36,55,36,077,NY,Otsego,14,28
36,55,36,017,NY,Chenango,14,15
36,55,09,011,Ct,New London,14,18
36,55,42,017,Pa,Bucks,14,24
36,55,47,037,Tn,Davidson,13,24
36,55,42,027,Pa,Centre,13,20
36,55,36,111,NY,Ulster,13,21
36,55,36,087,NY,Rockland,13,20
36,55,55,079,Wi,Milwaukee,13,21
36,55,55,025,Wi,Dane,13,22
36,55,06,065,Ca,Riverside,13,20
36,55,33,015,NH,Rockingham,13,25
36,55,36,097,NY,Schuyler,13,17
36,55,08,069,Co,Larimer,12,28
36,55,41,051,Or,Multnomah,12,14
36,55,36,005,NY,Bronx,12,19
36,55,37,135,NC,Orange,12,19
36,55,12,001,Fl,Alachua,12,23
36,55,17,097,Il,Lake,12,23
36,55,12,073,Fl,Leon,11,14
36,55,25,001,Ma,Barnstable,11,22
36,55,45,019,SC,Charleston,11,11
36,55,34,039,NJ,Union,11,23
36,55,18,097,In,Marion,11,18
36,55,34,021,NJ,Mercer,11,16
36,55,34,005,NJ,Burlington,11,21
36,55,42,041,Pa,Cumberland,11,18
36,55,51,121,Va,Montgomery,11,14
36,55,06,053,Ca,Monterey,11,14
36,55,25,013,Ma,Hampden,11,17
36,55,42,045,Pa,Delaware,10,15
36,55,12,017,Fl,Citrus,10,19
36,55,51,153,Va,Prince William,10,22
36,55,21,111,Ky,Jefferson,10,18
36,55,51,760,Va,Richmond city,10,17
36,55,37,021,NC,Buncombe,10,19
36,55,36,107,NY,Tioga,10,13
36,55,36,019,NY,Clinton,10,15
36,55,39,041,Oh,Delaware,10,32
36,55,21,067,Ky,Fayette,10,22
36,55,20,091,Ks,Johnson,10,19
36,55,45,045,SC,Greenville,10,19
36,55,08,005,Co,Arapahoe,10,18
36,55,,,XX,Same State,71,118
36,55,,,XX,Region 1: Northeast,297,575
36,55,,,XX,Region 2: Midwest,421,824
36,55,,,XX,Region 3: South,778,1518
36,55,,,XX,Region 4: West,323,570
36,55,36,055 ,XX,County Non-Migrants,268665,577161
36,57,,,NY,Montgomery Total Migrati,961,1844
36,57,36,035,NY,Fulton,252,518
36,57,36,093,NY,Schenectady,98,175
36,57,36,091,NY,Saratoga,80,155
36,57,36,001,NY,Albany,61,102
36,57,36,043,NY,Herkimer,48,101
36,57,36,095,NY,Schoharie,26,69
36,57,36,065,NY,Oneida,21,27
36,57,36,083,NY,Rensselaer,12,26
36,57,36,077,NY,Otsego,10,25
36,57,36,067,NY,Onondaga,10,18
36,57,36,055,NY,Monroe,10,17
36,57,,,XX,Same State,82,160
36,57,,,XX,Region 1: Northeast,57,94
36,57,,,XX,Region 2: Midwest,27,57
36,57,,,XX,Region 3: South,112,216
36,57,,,XX,Region 4: West,55,84
36,57,36,057 ,XX,County Non-Migrants,18874,41528
36,59,,,NY,Nassau Total Migration F,27202,48688
36,59,36,103,NY,Suffolk,6454,12184
36,59,36,081,NY,Queens,3199,5714
36,59,36,061,NY,New York,2168,2917
36,59,12,099,Fl,Palm Beach,945,1841
36,59,36,047,NY,Kings,927,1579
36,59,12,011,Fl,Broward,746,1348
36,59,36,119,NY,Westchester,487,857
36,59,06,037,Ca,Los Angeles,391,582
36,59,12,025,Fl,Dade,294,553
36,59,09,001,Ct,Fairfield,266,532
36,59,34,003,NJ,Bergen,246,414
36,59,36,005,NY,Bronx,230,414
36,59,12,103,Fl,Pinellas,213,416
36,59,34,023,NJ,Middlesex,188,337
36,59,57,001,FR,Foreign / Overseas,178,334
36,59,34,017,NJ,Hudson,172,233
36,59,04,013,Az,Maricopa,163,309
36,59,12,101,Fl,Pasco,141,277
36,59,12,095,Fl,Orange,139,289
36,59,06,073,Ca,San Diego,136,224
36,59,17,031,Il,Cook,133,198
36,59,57,005,FR,APO / FPO Zip Code,130,202
36,59,12,053,Fl,Hernando,121,266
36,59,34,025,NJ,Monmouth,119,273
36,59,12,071,Fl,Lee,115,213
36,59,36,085,NY,Richmond,113,200
36,59,32,003,Nv,Clark,111,222
36,59,12,009,Fl,Brevard,110,220
36,59,12,057,Fl,Hillsborough,109,193
36,59,09,009,Ct,New Haven,107,167
36,59,36,071,NY,Orange,104,235
36,59,25,017,Ma,Middlesex,103,160
36,59,51,059,Va,Fairfax,98,166
36,59,36,001,NY,Albany,97,140
36,59,34,013,NJ,Essex,96,188
36,59,12,127,Fl,Volusia,95,194
36,59,11,001,DC,"Wash.,D.C.",94,110
36,59,06,075,Ca,San Francisco,93,105
36,59,34,027,NJ,Morris,92,187
36,59,48,201,Tx,Harris,92,193
36,59,12,111,Fl,St. Lucie,89,160
36,59,06,059,Ca,Orange,89,152
36,59,13,067,Ga,Cobb,85,169
36,59,24,031,Md,Montgomery,83,125
36,59,36,087,NY,Rockland,80,151
36,59,25,025,Ma,Suffolk,79,83
36,59,42,089,Pa,Monroe,78,171
36,59,36,029,NY,Erie,77,109
36,59,12,115,Fl,Sarasota,76,144
36,59,13,121,Ga,Fulton,72,135
36,59,42,101,Pa,Philadelphia,72,87
36,59,37,119,NC,Mecklenburg,72,152
36,59,36,055,NY,Monroe,71,104
36,59,12,117,Fl,Seminole,68,162
36,59,34,035,NJ,Somerset,68,132
36,59,51,810,Va,Virginia Beach city,67,152
36,59,36,111,NY,Ulster,65,120
36,59,34,039,NJ,Union,65,116
36,59,37,183,NC,Wake,63,123
36,59,42,017,Pa,Bucks,62,123
36,59,36,027,NY,Dutchess,61,126
36,59,34,029,NJ,Ocean,61,104
36,59,34,021,NJ,Mercer,61,123
36,59,13,089,Ga,De Kalb,58,123
36,59,09,003,Ct,Hartford,56,81
36,59,36,105,NY,Sullivan,56,114
36,59,34,031,NJ,Passaic,54,87
36,59,53,033,Wa,King,52,73
36,59,48,113,Tx,Dallas,51,94
36,59,12,085,Fl,Martin,51,104
36,59,04,019,Az,Pima,50,85
36,59,36,067,NY,Onondaga,49,68
36,59,12,017,Fl,Citrus,49,96
36,59,51,013,Va,Arlington,48,66
36,59,24,033,Md,Prince George's,48,93
36,59,36,079,NY,Putnam,48,124
36,59,12,035,Fl,Flagler,47,95
36,59,24,005,Md,Baltimore,47,86
36,59,25,021,Ma,Norfolk,46,78
36,59,10,003,De,New Castle,46,99
36,59,42,003,Pa,Allegheny,45,76
36,59,12,015,Fl,Charlotte,44,90
36,59,42,103,Pa,Pike,43,88
36,59,12,097,Fl,Osceola,42,89
36,59,36,091,NY,Saratoga,42,81
36,59,42,127,Pa,Wayne,42,76
36,59,36,025,NY,Delaware,40,73
36,59,13,135,Ga,Gwinnett,40,79
36,59,12,031,Fl,Duval,39,71
36,59,42,091,Pa,Montgomery,39,67
36,59,06,085,Ca,Santa Clara,38,55
36,59,57,003,FR,Foreign / Puerto Rico,38,87
36,59,12,081,Fl,Manatee,38,70
36,59,06,001,Ca,Alameda,37,52
36,59,15,003,Hi,Honolulu,37,53
36,59,12,021,Fl,Collier,35,60
36,59,24,510,Md,Baltimore city,35,51
36,59,36,007,NY,Broome,34,54
36,59,42,029,Pa,Chester,34,67
36,59,12,061,Fl,Indian River,33,63
36,59,36,083,NY,Rensselaer,33,48
36,59,36,077,NY,Otsego,32,62
36,59,36,021,NY,Columbia,31,58
36,59,09,011,Ct,New London,31,47
36,59,39,049,Oh,Franklin,28,46
36,59,37,129,NC,New Hanover,28,60
36,59,08,013,Co,Boulder,28,41
36,59,08,005,Co,Arapahoe,28,59
36,59,45,051,SC,Horry,28,48
36,59,06,081,Ca,San Mateo,27,35
36,59,06,071,Ca,San Bernardino,27,46
36,59,36,039,NY,Greene,26,50
36,59,12,083,Fl,Marion,26,48
36,59,12,087,Fl,Monroe,26,42
36,59,44,007,RI,Providence,26,37
36,59,36,065,NY,Oneida,26,47
36,59,42,071,Pa,Lancaster,25,59
36,59,39,035,Oh,Cuyahoga,25,46
36,59,36,113,NY,Warren,25,39
36,59,48,439,Tx,Tarrant,25,48
36,59,51,710,Va,Norfolk city,25,34
36,59,36,109,NY,Tompkins,25,31
36,59,51,041,Va,Chesterfield,24,50
36,59,09,005,Ct,Litchfield,24,45
36,59,42,045,Pa,Delaware,24,33
36,59,13,063,Ga,Clayton,23,40
36,59,33,011,NH,Hillsborough,23,43
36,59,17,043,Il,Du Page,23,52
36,59,34,005,NJ,Burlington,22,43
36,59,45,045,SC,Greenville,22,44
36,59,34,007,NJ,Camden,22,44
36,59,37,063,NC,Durham,22,34
36,59,08,031,Co,Denver,22,38
36,59,06,065,Ca,Riverside,22,37
36,59,12,109,Fl,St. Johns,22,40
36,59,51,153,Va,Prince William,22,53
36,59,42,079,Pa,Luzerne,22,43
36,59,51,510,Va,Alexandria city,21,26
36,59,37,135,NC,Orange,21,39
36,59,27,053,Mn,Hennepin,21,29
36,59,24,003,Md,Anne Arundel,21,36
36,59,06,013,Ca,Contra Costa,21,34
36,59,06,111,Ca,Ventura,20,48
36,59,06,041,Ca,Marin,20,33
36,59,35,001,NM,Bernalillo,20,26
36,59,29,189,Mo,St. Louis,20,32
36,59,42,095,Pa,Northampton,19,39
36,59,12,069,Fl,Lake,19,36
36,59,25,009,Ma,Essex,19,40
36,59,12,105,Fl,Polk,19,47
36,59,36,099,NY,Seneca,19,27
36,59,37,081,NC,Guilford,19,40
36,59,33,015,NH,Rockingham,18,33
36,59,13,051,Ga,Chatham,18,42
36,59,48,453,Tx,Travis,18,34
36,59,45,013,SC,Beaufort,18,27
36,59,09,007,Ct,Middlesex,18,28
36,59,37,049,NC,Craven,18,40
36,59,12,033,Fl,Escambia,18,31
36,59,36,093,NY,Schenectady,18,28
36,59,24,027,Md,Howard,18,36
36,59,39,061,Oh,Hamilton,17,32
36,59,37,067,NC,Forsyth,17,32
36,59,13,113,Ga,Fayette,17,35
36,59,51,760,Va,Richmond city,17,33
36,59,17,097,Il,Lake,17,35
36,59,21,111,Ky,Jefferson,17,26
36,59,18,097,In,Marion,17,28
36,59,25,003,Ma,Berkshire,16,37
36,59,45,019,SC,Charleston,16,32
36,59,37,125,NC,Moore,16,31
36,59,22,071,La,Orleans,16,29
36,59,08,041,Co,El Paso,16,38
36,59,36,095,NY,Schoharie,16,32
36,59,40,143,Ok,Tulsa,16,25
36,59,08,059,Co,Jefferson,16,32
36,59,37,133,NC,Onslow,16,41
36,59,50,021,Vt,Rutland,15,26
36,59,06,067,Ca,Sacramento,15,22
36,59,26,125,Mi,Oakland,15,34
36,59,48,141,Tx,El Paso,15,34
36,59,37,051,NC,Cumberland,15,27
36,59,42,077,Pa,Lehigh,15,37
36,59,25,027,Ma,Worcester,15,27
36,59,36,089,NY,St. Lawrence,14,26
36,59,12,001,Fl,Alachua,14,16
36,59,42,069,Pa,Lackawanna,14,31
36,59,49,035,Ut,Salt Lake,14,19
36,59,51,550,Va,Chesapeake city,14,25
36,59,24,025,Md,Harford,14,21
36,59,25,013,Ma,Hampden,14,24
36,59,47,157,Tn,Shelby,13,28
36,59,01,073,Al,Jefferson,13,23
36,59,45,079,SC,Richland,13,23
36,59,34,037,NJ,Sussex,13,18
36,59,51,700,Va,Newport News city,13,30
36,59,51,650,Va,Hampton city,12,19
36,59,51,003,Va,Albemarle,12,30
36,59,48,029,Tx,Bexar,12,19
36,59,23,005,Me,Cumberland,12,15
36,59,37,089,NC,Henderson,12,24
36,59,36,115,NY,Washington,11,23
36,59,42,043,Pa,Dauphin,11,18
36,59,39,113,Oh,Montgomery,11,24
36,59,25,023,Ma,Plymouth,11,20
36,59,42,133,Pa,York,11,18
36,59,53,061,Wa,Snohomish,11,22
36,59,48,309,Tx,McLennan,11,17
36,59,33,013,NH,Merrimack,11,18
36,59,26,163,Mi,Wayne,11,20
36,59,41,051,Or,Multnomah,11,14
36,59,06,097,Ca,Sonoma,11,14
36,59,51,095,Va,James City,11,24
36,59,10,001,De,Kent,11,22
36,59,51,087,Va,Henrico,11,19
36,59,55,025,Wi,Dane,11,18
36,59,32,031,Nv,Washoe,11,22
36,59,26,161,Mi,Washtenaw,10,10
36,59,01,097,Al,Mobile,10,25
36,59,36,069,NY,Ontario,10,16
36,59,42,041,Pa,Cumberland,10,15
36,59,34,041,NJ,Warren,10,19
36,59,06,053,Ca,Monterey,10,19
36,59,33,009,NH,Grafton,10,14
36,59,34,019,NJ,Hunterdon,10,29
36,59,44,003,RI,Kent,10,17
36,59,25,001,Ma,Barnstable,10,15
36,59,45,083,SC,Spartanburg,10,22
36,59,48,085,Tx,Collin,10,16
36,59,06,087,Ca,Santa Cruz,10,13
36,59,,,XX,Same State,117,231
36,59,,,XX,Region 1: Northeast,273,499
36,59,,,XX,Region 2: Midwest,325,603
36,59,,,XX,Region 3: South,818,1603
36,59,,,XX,Region 4: West,261,415
36,59,36,059 ,XX,County Non-Migrants,495471,1069536
36,61,,,NY,New York Total Migration,52067,89935
36,61,36,005,NY,Bronx,6224,13200
36,61,36,047,NY,Kings,6108,10926
36,61,36,081,NY,Queens,5647,10302
36,61,36,119,NY,Westchester,2445,4927
36,61,06,037,Ca,Los Angeles,1880,2423
36,61,36,059,NY,Nassau,1629,2768
36,61,34,017,NJ,Hudson,1570,2677
36,61,34,003,NJ,Bergen,1441,3002
36,61,57,001,FR,Foreign / Overseas,1434,2152
36,61,09,001,Ct,Fairfield,1269,2310
36,61,36,103,NY,Suffolk,1145,1790
36,61,12,025,Fl,Dade,742,1242
36,61,34,013,NJ,Essex,701,1386
36,61,06,075,Ca,San Francisco,624,748
36,61,17,031,Il,Cook,561,720
36,61,36,085,NY,Richmond,543,1029
36,61,12,011,Fl,Broward,493,775
36,61,12,099,Fl,Palm Beach,451,721
36,61,36,087,NY,Rockland,440,840
36,61,11,001,DC,"Wash.,D.C.",435,553
36,61,34,023,NJ,Middlesex,423,730
36,61,25,025,Ma,Suffolk,359,462
36,61,25,017,Ma,Middlesex,350,469
36,61,34,025,NJ,Monmouth,329,585
36,61,42,101,Pa,Philadelphia,302,433
36,61,34,031,NJ,Passaic,298,598
36,61,34,039,NJ,Union,296,561
36,61,53,033,Wa,King,264,353
36,61,34,027,NJ,Morris,243,434
36,61,57,003,FR,Foreign / Puerto Rico,232,496
36,61,09,009,Ct,New Haven,214,301
36,61,36,071,NY,Orange,201,396
36,61,06,073,Ca,San Diego,195,255
36,61,13,121,Ga,Fulton,193,289
36,61,48,201,Tx,Harris,191,298
36,61,24,031,Md,Montgomery,186,283
36,61,34,021,NJ,Mercer,185,296
36,61,06,001,Ca,Alameda,175,228
36,61,36,027,NY,Dutchess,170,308
36,61,36,111,NY,Ulster,165,245
36,61,06,085,Ca,Santa Clara,161,225
36,61,34,035,NJ,Somerset,154,286
36,61,48,113,Tx,Dallas,151,195
36,61,04,013,Az,Maricopa,139,189
36,61,42,003,Pa,Allegheny,139,216
36,61,27,053,Mn,Hennepin,134,176
36,61,12,057,Fl,Hillsborough,131,223
36,61,13,089,Ga,De Kalb,130,178
36,61,12,095,Fl,Orange,129,245
36,61,25,021,Ma,Norfolk,128,192
36,61,51,059,Va,Fairfax,126,212
36,61,09,003,Ct,Hartford,120,181
36,61,06,059,Ca,Orange,116,155
36,61,24,510,Md,Baltimore city,114,160
36,61,36,001,NY,Albany,113,164
36,61,42,091,Pa,Montgomery,109,160
36,61,44,007,RI,Providence,108,162
36,61,51,013,Va,Arlington,107,132
36,61,34,029,NJ,Ocean,105,183
36,61,09,005,Ct,Litchfield,102,182
36,61,39,035,Oh,Cuyahoga,101,155
36,61,36,079,NY,Putnam,101,166
36,61,36,029,NY,Erie,100,143
36,61,57,005,FR,APO / FPO Zip Code,100,169
36,61,12,103,Fl,Pinellas,100,156
36,61,36,055,NY,Monroe,95,165
36,61,08,031,Co,Denver,92,117
36,61,36,021,NY,Columbia,90,150
36,61,42,017,Pa,Bucks,86,139
36,61,36,105,NY,Sullivan,80,126
36,61,15,003,Hi,Honolulu,78,106
36,61,06,041,Ca,Marin,76,129
